Sample 1 - CPU: 124.00 - MEM:   0.80
Sample 2 - CPU: 103.00 - MEM:   0.80
Sample 51 - CPU:  47.70 - MEM:   1.50
Sample 52 - CPU:  46.60 - MEM:   1.50
Sample 53 - CPU:  47.30 - MEM:   1.50
Sample 54 - CPU:  46.30 - MEM:   1.50
Sample 55 - CPU:  46.70 - MEM:   1.50
Sample 56 - CPU:  45.80 - MEM:   1.50
Sample 57 - CPU:  46.10 - MEM:   1.50
Sample 58 - CPU:  45.10 - MEM:   1.50
Sample 59 - CPU:  44.30 - MEM:   1.50
Sample 60 - CPU:  44.60 - MEM:   1.50
Sample 61 - CPU:  43.70 - MEM:   1.50
Sample 62 - CPU:  44.00 - MEM:   1.50
Sample 63 - CPU:  43.30 - MEM:   1.50
Sample 64 - CPU:  43.60 - MEM:   1.50
Sample 65 - CPU:  43.20 - MEM:   1.50
Sample 66 - CPU:  43.80 - MEM:   1.50
Sample 67 - CPU:  43.40 - MEM:   1.50
Sample 68 - CPU:  44.00 - MEM:   1.50
Sample 69 - CPU:  43.30 - MEM:   1.50
Sample 70 - CPU:  42.70 - MEM:   1.50
Sample 71 - CPU:  43.00 - MEM:   1.50
Sample 72 - CPU:  42.40 - MEM:   1.50
Sample 73 - CPU:  43.00 - MEM:   1.50
Sample 74 - CPU:  42.40 - MEM:   1.50
Sample 75 - CPU:  42.70 - MEM:   1.50
Sample 76 - CPU:  42.20 - MEM:   1.50
Sample 77 - CPU:  42.60 - MEM:   1.50
Sample 78 - CPU:  42.00 - MEM:   1.50
Sample 79 - CPU:  41.50 - MEM:   1.50
Sample 80 - CPU:  41.90 - MEM:   1.50
Sample 81 - CPU:  41.30 - MEM:   1.50
Sample 82 - CPU:  41.70 - MEM:   1.50
Sample 83 - CPU:  41.20 - MEM:   1.50
Sample 84 - CPU:  41.50 - MEM:   1.50
Sample 85 - CPU:  41.00 - MEM:   1.50
Sample 86 - CPU:  41.40 - MEM:   1.50
Sample 87 - CPU:  40.80 - MEM:   1.50
Sample 88 - CPU:  40.40 - MEM:   1.50
Sample 89 - CPU:  40.60 - MEM:   1.50
Sample 90 - CPU:  40.20 - MEM:   1.50
Sample 91 - CPU:  40.50 - MEM:   1.50
Sample 92 - CPU:  40.10 - MEM:   1.50
Sample 93 - CPU:  40.40 - MEM:   1.50
Sample 94 - CPU:  39.90 - MEM:   1.50
Sample 95 - CPU:  40.10 - MEM:   1.50
Sample 96 - CPU:  39.70 - MEM:   1.50
Sample 97 - CPU:  39.20 - MEM:   1.50
Sample 98 - CPU:  39.50 - MEM:   1.50
Sample 99 - CPU:  39.10 - MEM:   1.50
Sample 100 - CPU:  39.40 - MEM:   1.50
Sample 101 - CPU:  39.00 - MEM:   1.50
Sample 102 - CPU:  39.20 - MEM:   1.50
Sample 103 - CPU:  38.80 - MEM:   1.50
Sample 104 - CPU:  39.00 - MEM:   1.50
Sample 105 - CPU:  38.70 - MEM:   1.50
Sample 106 - CPU:  38.40 - MEM:   1.50
Sample 107 - CPU:  38.60 - MEM:   1.50
Sample 108 - CPU:  38.20 - MEM:   1.50
Sample 109 - CPU:  38.40 - MEM:   1.50
Sample 110 - CPU:  38.00 - MEM:   1.50
Sample 111 - CPU:  38.20 - MEM:   1.50
Sample 112 - CPU:  37.80 - MEM:   1.50
Sample 113 - CPU:  38.00 - MEM:   1.50
Sample 114 - CPU:  37.60 - MEM:   1.50
Sample 115 - CPU:  37.20 - MEM:   1.50
Sample 116 - CPU:  37.40 - MEM:   1.50
Sample 117 - CPU:  37.00 - MEM:   1.50
Sample 118 - CPU:  37.20 - MEM:   1.50
Sample 119 - CPU:  36.90 - MEM:   1.50
Sample 120 - CPU:  37.00 - MEM:   1.50
Sample 121 - CPU:  36.70 - MEM:   1.50
Sample 122 - CPU:  36.90 - MEM:   1.50
Sample 123 - CPU:  36.50 - MEM:   1.50
Sample 124 - CPU:  36.70 - MEM:   1.50
Sample 125 - CPU:  36.40 - MEM:   1.50
Sample 126 - CPU:  36.00 - MEM:   1.50
Sample 127 - CPU:  36.20 - MEM:   1.50
Sample 128 - CPU:  35.90 - MEM:   1.50
Sample 129 - CPU:  36.20 - MEM:   1.50
Sample 130 - CPU:  35.90 - MEM:   1.50
Sample 131 - CPU:  36.10 - MEM:   1.50
Sample 132 - CPU:  35.90 - MEM:   1.50
Sample 133 - CPU:  36.10 - MEM:   1.50
Sample 134 - CPU:  35.80 - MEM:   1.50
Sample 135 - CPU:  36.00 - MEM:   1.50
Sample 136 - CPU:  35.70 - MEM:   1.50
Sample 137 - CPU:  35.50 - MEM:   1.50
Sample 138 - CPU:  35.70 - MEM:   1.50
Sample 139 - CPU:  35.50 - MEM:   1.50
Sample 140 - CPU:  35.70 - MEM:   1.50
Sample 141 - CPU:  35.40 - MEM:   1.50
Sample 142 - CPU:  35.60 - MEM:   1.50
Sample 143 - CPU:  35.30 - MEM:   1.50
Sample 144 - CPU:  35.50 - MEM:   1.50
Sample 145 - CPU:  35.50 - MEM:   1.50
